Region,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,2058,2059,2060,2061,2062,2063,2064,2065,2066,2067,2068,2069,2070,2071,2072,2073,2074,2075,2076,2077,2078,2079,2080,2081,2082,2083,2084,2085,2086,2087,2088,2089,2090,2091,2092,2093,2094,2095,2096,2097,2098,2099,2100,2101,2102,2103,2104,2105,2106
East Midlands,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons
Oct-14,312.2,312.2,312.2,312.2,312.2,307,301.7170055,294.1843302,288.3986604,284.9996628,285.6993885,289.794552,296.394777,304.4880891,313.6544109,320.9957981,326.9933849,331.8575733,335.0850595,335.7981773,336.9882587,338.4571686,340.9155085,342.9857011,345.880294,348.0081324,349.9941422,351.3039085,351.9247892,352.1140333,354.7014504,354.1587577,355.210665,356.5013118,352.9156656,351.7537347,350.6915438,353.4942988,355.9716156,355.0954942,353.3930351,352.2078664,355.2149583,358.2566007,358.9360308,359.7478136,360.8617174,365.6427487,369.9150771,371.1437624,372.3861176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15-19,355.5,355.5,355.5,355.5,355.5,353.5,348.619649,342.4812519,336.2987038,331.4999547,326.399669,320.4943624,313.5946525,307.2876579,303.9553718,304.5952723,308.5936597,315.1644303,322.987075,332.9997403,340.3890805,346.8566489,351.7076809,355.1827692,355.8748963,356.3932989,358.0782848,360.0926374,362.9051467,365.2959861,368.2009183,368.2520222,370.4184209,373.3616477,371.7086191,372.0735572,371.6608335,374.3214857,375.4313035,371.7325665,370.476286,369.3438783,372.1117164,374.3073823,373.3365495,371.5783588,370.3763977,373.3779722,376.3744396,376.9824534,377.7586113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20-24,409,409,409,409,409,416.2,422.2237975,427.6756755,430.3983769,427.9000249,424.5996606,418.7927427,411.4931441,405.4845488,400.5426747,395.3974376,389.5954428,382.1599246,375.487635,372.7024349,374.1890643,378.2550683,385.9174209,395.3839177,405.9745595,413.7957506,420.2773709,424.6843215,427.405587,427.3916426,429.1999791,428.525078,431.3040966,436.0336197,436.5513163,436.8994124,436.8926097,441.0531184,444.0671109,442.1187717,442.1772138,441.4518812,444.3076203,445.3405572,441.3924762,439.8915331,438.5176628,441.4931359,443.8591496,442.6842114,440.7124631,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25-29,353,353,353,353,353,368.6,382.0215316,394.4783586,407.1985633,418.2000205,425.1995759,429.6923784,433.9907978,435.6830183,433.5371569,430.2945701,425.3919019,418.5528732,412.7829007,408.2994645,403.7892143,398.2530912,391.3157964,385.8852796,383.3769333,384.3944816,387.8792432,394.7911825,403.2055905,413.1927206,414.929755,415.1111369,419.4850931,426.8681647,431.3648834,430.4057221,429.7702005,434.1154441,438.3684993,438.7924085,438.9868468,438.7748259,442.4721982,444.8919675,442.8868449,442.8409838,441.9634032,444.3684936,445.1043264,441.1460187,439.5666492,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30-34,298.2,298.2,298.2,298.2,298.2,300.8,311.0175297,325.3823356,342.1988349,359.7000562,374.799668,387.3931738,399.2923775,411.3840356,421.438927,427.794586,432.0913807,436.1484663,437.8811528,435.7981058,433.0858468,427.146457,420.713793,415.7801456,411.271658,406.3946053,401.478247,395.4896738,389.7063194,386.9945975,391.5293794,394.8910342,402.5543212,413.4525026,421.9056776,421.5431836,422.3355991,428.866715,436.4210391,441.3991491,440.8587907,440.5833304,445.1245538,449.4485001,450.3920217,451.047356,451.240522,455.1591229,457.9502624,456.5102997,456.948346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35-39,364.1,364.1,364.1,364.1,364.1,351.7,339.4191305,325.6827699,312.3981979,305.6992871,308.0990207,318.0937366,331.2944128,346.7865277,363.3473151,378.29527,390.7923214,401.5534709,413.3824007,423.8982744,430.0858357,434.1450885,438.3124456,439.6784808,437.6687086,434.9916749,429.5733243,422.9858033,417.7026744,413.19017,414.5493827,411.1948109,408.56054,404.9066662,394.2967996,396.671143,400.4402913,410.0752308,420.8981025,429.4052751,429.2021936,430.2367292,436.9636655,444.3365425,449.3836688,449.0368027,449.0666602,453.8588597,458.2792056,459.3146775,460.173601,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40-44,386.3,386.3,386.3,386.3,386.3,385.4,381.921526,379.7790013,375.3986552,366.900061,355.5997612,343.4940876,329.3941619,316.2866692,309.7536352,311.8935366,321.3920838,334.3616716,348.9851539,364.9989152,379.4874899,391.9506297,403.2124004,414.7797956,425.0697432,431.1917748,435.072605,439.0836025,440.9022649,438.3883323,437.550384,432.2260347,428.1884952,423.6875782,412.6055169,411.1318748,407.6948609,406.4671088,402.1586008,391.1662072,393.1753317,396.638043,405.7797827,415.7912152,423.8541528,423.3368596,424.1393779,430.4112928,437.2303915,441.8826451,441.2423881,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45-49,364.7,364.7,364.7,364.7,364.7,373.3,380.0214189,384.2788558,386.4985182,386.2999213,385.299548,381.3931957,379.3925905,374.7854994,366.7469615,354.9953859,343.2937023,329.2631204,316.4852062,309.9976055,311.9867808,321.0582017,334.0112181,348.3830228,364.6742561,378.1926705,390.875522,401.6857064,413.1021235,423.3886452,425.4921975,424.9010786,427.3910268,431.5627273,431.3621256,427.5075183,422.0614019,419.3518935,414.1124196,402.7480488,400.9029895,397.0958143,395.1874954,390.0564118,378.7794965,380.4477361,383.5643802,391.9991622,401.3420136,409.047959,408.2272904,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50-54,322.9,322.9,322.9,322.9,322.9,328.7,337.1190008,346.2810543,354.0986592,361.2999351,369.9995681,377.0932715,380.892571,383.4850287,383.2443659,382.3952655,378.7924985,376.2561676,372.0842699,364.0985988,352.4885744,341.0576084,327.1101629,314.5837795,307.777099,310.0915571,319.2795403,332.0884516,346.2019187,361.890691,369.4243945,376.4647021,388.2085468,403.7554559,417.5973803,417.0855915,416.6543749,420.7278807,424.5057179,424.4272216,420.5938488,415.1112634,412.0324261,406.4240307,395.3141264,393.5244226,389.7082779,387.4361355,382.149443,371.1252777,372.8596759,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55-59,309,309,309,309,309,305,301.7170055,303.1836909,308.3988492,315.0998992,321.4995317,329.7939718,338.6936592,346.4864251,353.948549,362.3956504,369.192861,373.4567208,376.1840391,376.0984657,374.9877671,371.6531191,369.711448,365.2823906,357.6746422,346.2933775,334.9795423,321.6886841,308.8009719,303.1919258,312.2279079,320.9049359,333.6205321,349.6062496,364.0597624,369.9261122,377.6419772,391.4256457,407.1726849,421.5276326,421.6782826,421.8540985,426.3366234,430.4647271,431.1858758,428.0877571,423.3104898,420.7678943,415.8549331,405.7229195,404.6652954,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60-64,310.2,310.2,310.2,310.2,310.2,316.8,319.8180257,320.6820344,306.6980099,296.8992982,293.0992277,290.294597,291.6951202,296.6883347,303.4557751,309.5956157,317.7934681,326.462422,334.6859137,341.7988439,349.9885121,357.0550046,361.4112284,364.0824211,364.0741994,362.793341,360.0775091,358.2874938,353.5020469,346.4907552,341.1905636,331.7064463,322.4875186,312.0530187,295.9266222,302.9512422,311.5631669,325.3295268,340.6112444,354.5263177,360.2574274,367.8658385,381.2806711,396.3266405,410.2493694,410.3892431,410.664247,415.0244565,418.8914588,419.6053044,416.5713054,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65-69,232.7,232.7,232.7,232.7,232.7,237.9,245.0138096,255.3859973,276.9997706,290.9005256,298.2999318,301.394619,302.0933367,289.587901,280.258519,276.6954937,274.4942539,275.9689642,280.9883408,287.3992631,293.5898709,301.4619156,310.3102167,317.9847505,325.4771047,333.8940178,340.3789381,344.6881533,347.1021833,346.9909911,344.8762233,340.2922542,337.9280681,336.6086013,331.7256455,324.7984555,316.0404005,308.6898913,298.6269892,283.3626993,290.4184747,298.9635628,312.2796122,326.9159871,340.4561547,346.2715413,353.8977514,366.9266258,381.4727329,395.1956835,395.5948054,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70-74,207.2,207.2,207.2,207.2,207.2,210.5,212.2119608,210.6884886,209.8990104,213.2998639,218.4997622,225.6961021,235.1963866,256.0909937,269.3620191,276.0987373,279.5959472,280.9678151,269.2881838,260.9986039,258.2907808,256.3679697,257.9096095,262.587659,268.8814085,274.994847,282.8828781,290.8904711,298.6022955,305.5924688,310.5422605,313.1829512,317.7305338,323.1399498,324.9582399,321.0283482,316.9331676,316.1512739,314.7911824,310.374793,303.8762963,295.650027,288.6097365,278.9639275,264.6360332,271.5168447,279.7843345,292.3618735,306.0325914,318.8391719,324.5420015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75-79,167,167,167,167,167,167.8,169.7095652,172.2901959,176.0995513,180.6001859,184.2999705,186.4968376,186.0967185,185.8926271,189.3725334,194.0976896,201.4964435,210.5768434,229.1930295,242.001578,248.0940853,251.6695065,252.7086949,242.7889912,235.7839035,233.595975,232.2866817,233.6932219,238.4024136,244.494544,251.2236444,256.6237331,264.1637072,273.0863363,279.7210811,282.7338027,285.4679925,291.119692,296.1494907,298.1822252,294.8591211,291.3787307,290.8543746,289.879397,286.3035128,280.555809,273.2007046,266.8396514,258.0535594,245.2822746,252.112309,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80-84,122.1,122.1,122.1,122.1,122.1,122.6,124.0069893,126.2924856,127.4995578,129.5000435,131.7999065,134.5976672,137.9977409,142.1948897,146.779445,150.8001884,153.9987991,153.6839768,154.4950549,158.4011857,162.6956302,168.6804413,176.808885,193.3927431,203.987884,209.8990792,212.9887667,213.9946489,206.3029071,200.7961115,204.3824868,206.2911805,209.348843,212.8748919,214.091494,218.9887087,224.0896253,232.0470002,239.9966938,246.0936935,249.1952131,252.0420055,257.4175928,262.3246611,264.615903,262.1710557,259.6326129,259.7182578,259.2651376,256.8793913,252.2500543,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85-89,76.1,76.1,76.1,76.1,76.1,77.4,77.7043796,76.99524463,78.19984079,79.00008496,80.39994865,82.89853702,85.09869559,87.19691691,89.68761585,92.40072801,95.19981834,99.39032418,103.3983484,107.6022997,112.098431,114.7876849,115.1064872,116.1961494,119.2934759,123.7994792,128.9942512,135.3979942,148.5036901,157.5980487,157.2229665,155.560882,154.7669401,154.2946939,152.2549852,154.0165456,155.5100598,158.6993012,161.4253219,162.5729571,166.6605992,170.8563561,177.1868902,183.5875549,188.428065,191.0775978,193.528083,197.9115203,201.6621112,203.7682926,201.9806868,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90+,34.5,34.5,34.5,34.5,34.5,35.3,37.90213625,41.09706296,43.0998982,45.20011749,47.30007414,48.79926754,50.99963675,53.09839791,55.19292882,57.10209995,60.1016147,63.09566416,65.50115456,69.40382994,72.50062361,76.69381296,81.10793162,86.3994656,91.09752391,96.10269904,100.9983451,104.0011505,107.8054653,113.1012712,121.7410322,129.0914412,136.8990748,144.9365095,151.6913279,154.0426505,156.2378261,160.6555627,164.8896118,168.079424,170.935503,173.5501934,178.393541,183.5601229,187.0377524,192.2389606,197.168751,204.5629317,211.6945112,217.7028185,223.2117667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Total,5218.3,5218.3,5218.3,5218.3,5218.3,5260.2,5304.198957,5350.401131,5394.279136,5438.198969,5484.393621,5527.30156,5571.69952,5617.383739,5662.184875,5707.049194,5754.012094,5797.562746,5841.190907,5887.121,5931.841024,5973.692499,6017.451544,6060.558614,6102.6244,6143.243379,6183.382968,6221.256783,6258.110625,6296.310015,6346.040006,6353.269208,6404.570845,6478.834021,6486.215303,6493.646456,6501.120053,6579.562862,6650.10465,6657.54728,6665.062187,6672.639978,6749.520496,6816.552477,6824.100074,6831.71002,6839.36199,6914.170637,6977.602096,6985.046031,6992.496307,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Births,na,na,na,na,na,na,66.3,66.3,66.5,67,67.6,68.1,68.9,69.4,69.6,70,70.1,70,70.2,70.2,70.1,69.9,69.6,69.4,69.3,69.2,69.1,69.5,69.6,69.8,69.65547512,70.05959693,70.10752611,70.71723455,71.62848509,71.812696,72.02205965,72.23718272,73.23654411,74.11541,74.23731573,74.3264875,74.3801593,75.15066551,75.76699253,75.69874638,75.61020995,75.50550951,76.09906932,76.55586895,76.37060481,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Deaths,na,na,na,na,na,na,58.10966053,57.51472944,57.14535407,56.76629689,56.93230263,56.76957134,56.32753699,56.57238825,56.55348982,56.70287143,56.82711624,57.39141243,57.47214411,57.36652085,57.46068087,58.23094905,59.10372423,58.71495564,59.92273609,60.66743794,61.54535856,62.12214113,62.57627207,63.50345535,63.1363668,65.01898773,66.35523893,68.03130854,68.17960717,69.18541335,70.0665771,69.25251942,70.83727465,70.54971611,71.3596257,72.1087746,71.2306557,70.93946686,72.42207508,73.26954544,74.06793417,73.13633592,74.67857066,74.20243783,75.02725554,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Migration,na,na,na,na,na,na,35.50966053,38.00828702,34.25232147,33.66657009,35.53215728,31.6695734,31.82940367,32.97414889,32.35742953,30.81840597,33.72617549,31.49158304,30.48338221,32.86859503,32.25845293,30.73266942,32.31634258,32.90814585,32.82637861,31.7737314,32.84511442,30.32740529,29.57795415,32.10017149,30.5149005,30.346579,30.17825751,30.00993602,29.84161453,29.67329303,29.50497154,29.33665005,29.16832855,29.00000706,28.83168557,28.66336408,28.49504258,28.32672109,28.1583996,27.99007811,27.82175661,27.65343512,27.48511363,27.31679213,27.14847064,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wales,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0-4,168.279,168.279,168.279,168.279,168.279,171.154,173.2667657,174.7624824,175.7582391,175.1870138,175.2548653,175.6229916,176.3034693,177.1725057,178.0728135,178.9434982,179.5598122,179.8368493,179.8281731,179.5332844,178.9938733,178.2842041,177.5269538,176.665569,175.7978171,174.9551352,174.1423508,173.4077693,172.8001144,172.335849,171.7581488,170.2599129,170.2240998,171.1261175,170.5997059,170.2314363,170.0229528,171.7351322,173.3372482,173.3125665,173.2978317,173.2602348,174.9282877,176.2460875,175.9724094,175.6279596,175.2122398,176.3975186,177.2436465,176.5839048,175.8679251,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05-Sep,163.069,163.069,163.069,163.069,163.069,161.448,161.7371159,162.8682421,166.3964714,171.0040476,174.1588463,176.4608707,178.0836222,179.0528967,178.4520578,178.5415245,178.9114818,179.5750869,180.4607359,181.3890305,182.233748,182.8383408,183.1633107,183.1270051,182.8220482,182.2983463,181.5994251,180.8230922,179.9852198,179.1177453,179.0968319,177.921382,178.0293415,178.8204597,177.7692033,176.314258,175.0764343,175.9620661,176.9481649,176.5838658,176.3730544,176.3205223,178.1655666,179.8079466,179.9544815,180.1141435,180.2536908,182.07027,183.5499495,183.4596609,183.2959943,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oct-14,183.008,183.008,183.008,183.008,183.008,179.883,176.8319667,173.6366017,168.5431411,165.3277821,163.9166769,164.3339882,165.5531807,169.064449,173.6478428,176.8218237,179.1265197,180.7321652,181.7180824,181.1462045,181.2098621,181.5652203,182.2744931,183.1325498,184.0496617,184.9092556,185.5228669,185.8251015,185.8129569,185.5072519,186.2013137,185.2639714,185.172473,185.2070965,182.7108363,181.6416016,180.6040338,181.5296527,182.2446932,181.1989429,179.7639436,178.5650351,179.4567928,180.3218386,179.9672053,179.7938318,179.8064159,181.6773899,183.3186967,183.4828626,183.6869352,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15-19,202.6,202.6,202.6,202.6,202.6,199.7,197.2171156,193.7684606,191.0402836,188.2459504,185.2937472,182.3446867,179.2276586,174.1239081,170.8878351,169.5031657,169.9253602,171.1315903,174.6578299,179.2646923,182.4121121,184.70385,186.3579449,187.3189072,186.7378139,186.81843,187.1846235,187.8732591,188.7566773,189.6749689,190.5510976,190.0503304,190.7429231,191.9519622,190.9315244,190.4648042,189.5977079,190.2926021,190.1923713,187.64825,186.5360189,185.4630729,186.3187583,186.852292,185.7672245,184.3072793,183.0977584,183.934732,184.7401358,184.3569002,184.1669967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20-24,207.801,207.801,207.801,207.801,207.801,210.232,209.4688062,210.4683941,211.3472552,209.7810373,208.0018514,206.1904331,203.0342972,200.2361927,197.4043516,194.4816194,191.5474925,188.4277769,183.3561395,180.156375,178.7516631,179.1626257,180.4195343,183.9194725,188.5151356,191.6758005,193.9783773,195.6116059,196.5994378,196.0223244,196.5843558,196.0681722,197.1629069,199.2114064,199.4178426,199.1385109,198.7424342,200.3127776,201.4615737,200.4481744,199.9787621,199.102177,199.780475,199.5673729,197.0423738,195.947432,194.8896097,195.7421264,196.291832,195.2406751,193.806159,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25-29,173.394,173.394,173.394,173.394,173.394,179.464,184.7774145,190.2616513,197.1294,203.2281057,206.3898888,206.1254344,207.3888559,208.1308817,206.4719714,204.7080914,202.9147882,199.7558307,196.9931761,194.2048287,191.2634837,188.325216,185.263667,180.1812578,176.9814408,175.6000104,176.0221344,177.2562104,180.7771918,185.3684847,185.437865,184.9293558,186.4106245,189.3749968,191.2290171,190.5897038,190.1490514,191.9454133,193.7789606,194.0125061,193.7275286,193.2967831,194.6464093,195.5334889,194.5621414,194.1065442,193.2153129,193.6798101,193.3418713,190.8781942,189.8060862,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30-34,156.887,156.887,156.887,156.887,156.887,155.868,159.3409808,164.2191012,169.0203212,175.7329476,182.3037876,187.8796667,193.4864759,200.2543557,206.2673002,209.4346949,209.1841298,210.4345909,211.204118,209.5941803,207.8139441,206.0179288,202.9261528,200.1458959,197.3606412,194.4492188,191.5382228,188.4674294,183.4261611,180.2376285,181.8280812,182.784739,185.6405375,189.8737633,192.862028,192.1041583,191.987564,194.5906439,197.7815666,199.9548109,199.6109712,199.4429738,201.4896163,203.5054424,204.0734945,204.1014773,203.9628011,205.5779136,206.7828126,206.1642481,206.0295785,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35-39,195.604,195.604,195.604,195.604,195.604,188.419,181.6622389,173.0238402,165.5301243,160.5986819,160.0225196,163.7157785,168.7031063,173.4461527,180.0767992,186.6375973,192.2002403,197.7713396,204.5327109,210.5556403,213.682521,213.4204816,214.7267266,215.4737218,213.8668782,212.1198107,210.3468183,207.249651,204.515904,201.7475435,201.5589966,198.9888849,196.6690245,193.7248816,187.3045706,187.938047,189.1391688,193.0055123,197.289168,200.3413698,199.7013516,199.7464853,202.5397883,205.7312812,207.9713473,207.7594684,207.7819051,210.0459754,212.1884604,212.831669,212.9953489,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40-44,215.036,215.036,215.036,215.036,215.036,212.252,208.6217584,206.479595,203.2602844,198.5380563,191.7409024,185.2038522,176.7328945,169.2649796,164.3385143,163.7957877,167.4810362,172.4353459,177.1774468,183.8005223,190.3027506,195.8285201,201.4297562,208.1293088,214.1142969,217.2505097,217.0099152,218.2945824,219.072543,217.4855119,216.939049,214.2686345,212.3436857,210.3001201,205.1029494,203.6070464,201.0758473,199.5507796,196.4008805,189.8700267,190.3957081,191.5158022,195.2552711,199.2588708,202.1684108,201.4441373,201.442066,204.1276796,207.1597701,209.2753631,208.9864524,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45-49,207.129,207.129,207.129,207.129,207.129,211.994,216.2331874,217.6939776,217.8551552,216.1979507,213.7377488,210.2922526,208.2879963,205.0990851,200.4040643,193.7086331,187.2516916,178.8590441,171.4902494,166.6539288,166.1112309,169.7751141,174.7530256,179.4454215,186.0200716,192.5024729,198.0159611,203.5663458,210.2526865,216.2058102,216.4615842,215.3904261,215.9318342,217.3667621,216.6510637,214.5932423,211.8495723,210.5963964,208.1959028,202.8445498,201.1529816,198.4254748,196.5765426,193.0340888,186.3568625,186.7008084,187.6350056,191.0362136,194.721434,197.4460776,196.5578417,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50-54,189.061,189.061,189.061,189.061,189.061,190.659,193.9889337,198.7481274,203.2072671,207.6409969,212.7037783,217.0301484,218.5967008,218.7824811,217.1585156,214.8043416,211.4528773,209.4997742,206.4124611,201.8344764,195.2208943,188.8567537,180.63991,173.3653939,168.6037876,168.1108527,171.7783525,176.7031912,181.3823363,187.8925685,191.534893,195.119732,201.3603606,209.8084835,217.6162574,216.6372404,215.7499222,217.2367583,218.6150179,218.0667577,216.1135771,213.4359836,212.1247672,209.6720543,204.5478091,202.9817901,200.3384705,198.4424964,194.9695569,188.5324918,189.0037307,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55-59,192.703,192.703,192.703,192.703,192.703,189.482,186.3865052,185.2849877,186.7502922,188.5899308,190.4237167,193.8394532,198.6383999,203.0591095,207.4459429,212.5047528,216.8050576,218.375832,218.6369299,217.1283108,214.8431733,211.5925732,209.7829277,206.7693392,202.300019,195.8556615,189.6437967,181.5880233,174.5000474,169.8528835,173.2593434,176.2223662,181.157637,187.5822445,192.9017563,195.6473417,199.5525205,206.8615392,215.402053,223.4117411,222.7456397,222.1489552,223.868853,225.429864,225.2532138,223.6413683,221.296423,220.2727954,218.1671568,213.4914604,212.2711673,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60-64,196.485,196.485,196.485,196.485,196.485,200.381,202.9234372,203.4575465,195.6668361,189.5406553,186.8015983,184.0296545,183.1349225,184.6267772,186.4658746,188.350422,191.7382196,196.4547124,200.8519262,205.2337436,210.2014997,214.4333442,216.0810992,216.3709497,214.9541685,212.8195042,209.7353949,208.0142773,205.1637253,200.8491807,197.1266556,191.1106545,185.3831842,179.0955037,169.6889719,171.9368563,174.8419496,180.3696577,186.4300084,191.4513016,194.0620983,197.8388521,204.9073656,213.0183751,220.7060192,219.9751938,219.3680485,220.9877993,222.3735074,222.1291538,220.4776261,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65-69,153.05,153.05,153.05,153.05,153.05,157.751,162.7421725,168.4157297,179.9527507,187.7332703,191.8359176,194.5215183,195.2857622,188.1192974,182.5011999,180.1015257,177.6036398,176.845303,178.3958585,180.2867889,182.1659744,185.4919107,190.1598,194.4521074,198.7514954,203.6338674,207.790606,209.4243215,209.8158387,208.5310916,206.6248282,203.2568416,201.2392492,199.8580378,196.3772569,191.7555515,186.2032277,181.6359947,175.6330386,166.7476797,169.0884227,172.040189,177.4556661,183.3036528,188.2385475,190.9345312,194.7503334,201.6733833,209.5629314,217.1409616,216.5919159,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70-74,129.17,129.17,129.17,129.17,129.17,131.33,133.1075023,134.359634,136.7734653,141.2640042,146.0289066,150.9254318,156.4114436,167.3679998,174.8442441,178.9140752,181.6183214,182.4931294,176.0965578,171.1313977,169.0704439,166.8864821,166.3633741,167.9283874,169.8275355,171.7430497,174.9957698,179.4855986,183.6788612,187.8508294,190.0027439,190.8337337,192.9322727,195.6667995,196.354674,193.4144723,190.3930366,189.3801846,188.0334236,184.8784314,180.5652111,175.369733,171.0297891,165.3137049,157.0080559,159.3515992,162.2551202,167.3825268,172.8444314,177.5382753,180.2206049,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75-79,105.332,105.332,105.332,105.332,105.332,105.641,106.7290155,107.9448753,110.0376703,112.4810705,115.1299462,117.2699843,118.8619788,121.4033033,125.742913,130.3098317,134.9408723,140.0276127,150.1822963,157.2188966,161.0750301,163.67116,164.6458122,159.1389484,154.9376315,153.3267456,151.5555286,151.2328206,152.8517982,154.7568143,158.6452243,161.5327242,165.6039154,170.3569372,173.4910983,174.606531,175.638811,178.5635195,181.1925259,182.0870031,179.6213929,177.0806599,176.3589397,175.3565863,172.783271,169.0192927,164.4413466,160.6272444,155.5137319,148.1735681,150.6586956,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80-84,79.355,79.355,79.355,79.355,79.355,79.299,79.46847903,79.97827037,80.78675775,82.27805727,83.47996064,85.20553465,87.05458498,89.53673723,92.23002127,95.03395494,97.34915282,99.10470683,101.6539495,105.6969834,109.8432929,114.0158579,118.5467951,127.5011713,133.7950128,137.3023416,139.6716626,140.5875606,136.1870671,132.9005517,134.535522,134.9212748,135.9125434,137.0386739,136.5054483,139.3021137,142.087486,146.5430947,150.8136212,153.7354477,155.037893,156.2623242,159.1426457,161.7774349,162.8615135,161.0066298,159.1183832,158.8654961,158.2516517,156.4334951,153.4091896,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
