Region,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,2058,2059,2060,2061,2062,2063,2064,2065,2066,2067,2068,2069,2070,2071,2072,2073,2074,2075,2076,2077,2078,2079,2080,2081,2082,2083,2084,2085,2086,2087,2088,2089,2090,2091,2092,2093,2094,2095,2096,2097,2098,2099,2100,2101,2102,2103,2104,2105,2106
45-49,207.129,207.129,207.129,207.129,207.129,211.994,216.2331874,217.6939776,217.8551552,216.1979507,213.7377488,210.2922526,208.2879963,205.0990851,200.4040643,193.7086331,187.2516916,178.8590441,171.4902494,166.6539288,166.1112309,169.7751141,174.7530256,179.4454215,186.0200716,192.5024729,198.0159611,203.5663458,210.2526865,216.2058102,216.4615842,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50-54,189.061,189.061,189.061,189.061,189.061,190.659,193.9889337,198.7481274,203.2072671,207.6409969,212.7037783,217.0301484,218.5967008,218.7824811,217.1585156,214.8043416,211.4528773,209.4997742,206.4124611,201.8344764,195.2208943,188.8567537,180.63991,173.3653939,168.6037876,168.1108527,171.7783525,176.7031912,181.3823363,187.8925685,191.534893,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55-59,192.703,192.703,192.703,192.703,192.703,189.482,186.3865052,185.2849877,186.7502922,188.5899308,190.4237167,193.8394532,198.6383999,203.0591095,207.4459429,212.5047528,216.8050576,218.375832,218.6369299,217.1283108,214.8431733,211.5925732,209.7829277,206.7693392,202.300019,195.8556615,189.6437967,181.5880233,174.5000474,169.8528835,173.2593434,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60-64,196.485,196.485,196.485,196.485,196.485,200.381,202.9234372,203.4575465,195.6668361,189.5406553,186.8015983,184.0296545,183.1349225,184.6267772,186.4658746,188.350422,191.7382196,196.4547124,200.8519262,205.2337436,210.2014997,214.4333442,216.0810992,216.3709497,214.9541685,212.8195042,209.7353949,208.0142773,205.1637253,200.8491807,197.1266556,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65-69,153.05,153.05,153.05,153.05,153.05,157.751,162.7421725,168.4157297,179.9527507,187.7332703,191.8359176,194.5215183,195.2857622,188.1192974,182.5011999,180.1015257,177.6036398,176.845303,178.3958585,180.2867889,182.1659744,185.4919107,190.1598,194.4521074,198.7514954,203.6338674,207.790606,209.4243215,209.8158387,208.5310916,206.6248282,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70-74,129.17,129.17,129.17,129.17,129.17,131.33,133.1075023,134.359634,136.7734653,141.2640042,146.0289066,150.9254318,156.4114436,167.3679998,174.8442441,178.9140752,181.6183214,182.4931294,176.0965578,171.1313977,169.0704439,166.8864821,166.3633741,167.9283874,169.8275355,171.7430497,174.9957698,179.4855986,183.6788612,187.8508294,190.0027439,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75-79,105.332,105.332,105.332,105.332,105.332,105.641,106.7290155,107.9448753,110.0376703,112.4810705,115.1299462,117.2699843,118.8619788,121.4033033,125.742913,130.3098317,134.9408723,140.0276127,150.1822963,157.2188966,161.0750301,163.67116,164.6458122,159.1389484,154.9376315,153.3267456,151.5555286,151.2328206,152.8517982,154.7568143,158.6452243,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80-84,79.355,79.355,79.355,79.355,79.355,79.299,79.46847903,79.97827037,80.78675775,82.27805727,83.47996064,85.20553465,87.05458498,89.53673723,92.23002127,95.03395494,97.34915282,99.10470683,101.6539495,105.6969834,109.8432929,114.0158579,118.5467951,127.5011713,133.7950128,137.3023416,139.6716626,140.5875606,136.1870671,132.9005517,134.535522,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85-89,50.411,50.411,50.411,50.411,50.411,50.975,51.40189713,51.85973121,52.07287107,52.26805759,52.94898515,53.72608423,54.80219792,56.0620462,57.78105547,59.37152037,61.36692876,63.4738622,66.02091585,68.66545312,71.29892461,73.51412028,75.25640593,77.57450803,81.04566862,84.55883453,88.05011545,91.72962658,99.07544907,104.2947089,104.1887986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90+,21.884,21.884,21.884,21.884,21.884,23.013,24.88740271,26.81809994,28.70494235,30.02107754,31.37704086,32.89049117,34.43172396,35.78792567,36.80729155,38.19243681,39.77610863,41.61216646,43.50780571,45.53355217,47.72644665,50.33895546,53.21421332,56.36666944,59.62439344,62.9207394,66.11894925,69.06580139,72.55169312,76.81383505,82.41046479,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Total,2990.258,2990.258,2990.258,2990.258,2990.258,2998.945,3010.792695,3024.049348,3039.833528,3055.658694,3071.550685,3087.608255,3104.019271,3120.591084,3137.000608,3154.159297,3170.753731,3186.846719,3203.177363,3219.02829,3234.220869,3248.722659,3263.531903,3277.006584,3290.105517,3302.850587,3314.700871,3326.206268,3337.205709,3347.445582,3364.745797,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Births,na,na,na,na,na,na,34.845,34.746,34.737,34.822,34.958,35.167,35.413,35.613,35.74,35.799,35.781,35.7,35.577,35.428,35.261,35.078,34.902,34.724,34.553,34.394,34.261,34.157,34.099,34.088,33.81953494,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Deaths,na,na,na,na,na,na,36.78628366,36.53390811,36.36941746,36.42823153,36.32829587,36.19375182,36.03218317,35.89882013,35.94503191,35.98025545,36.02011363,36.05534795,36.12154604,36.47519127,36.89447121,37.22639541,37.51499146,37.76046022,38.3126259,38.90830296,39.4155589,39.77712282,40.06324993,40.67839344,40.50443504,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Migration,na,na,na,na,na,na,13.61928366,15.37881159,17.26385994,17.42040635,17.26520035,17.13574994,17.03237565,16.92292994,16.948526,16.92610707,16.85347308,16.75039933,16.64655913,16.77343954,16.9229637,16.94943036,16.90894569,16.77399183,16.93288131,17.09126064,17.14430968,17.03540419,16.82922344,16.93517535,17.25355518,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
London,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0-4,550.2,550.2,550.2,550.2,550.2,565,575.3324271,582.7614762,584.6973126,583.3999337,582.2994819,582.4899932,583.8982694,586.5818037,590.2231646,593.7183379,597.6160277,601.2592938,604.0140637,606.5380479,608.6029458,610.5491994,611.3584096,612.0915381,612.6784985,613.418024,613.3905572,613.7994285,614.0323907,614.4065025,616.4979,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05-Sep,429.4,429.4,429.4,429.4,429.4,437.1,448.3252687,463.6754441,478.8983109,494.7999527,507.4993966,517.0906945,523.1820756,525.3784097,523.8227366,523.0895745,523.786456,524.745482,527.6776083,530.4023339,533.9055641,537.1572264,540.3409117,543.2110837,545.499172,546.9091895,547.8887788,549.2176417,549.8211131,550.1053569,550.8764341,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oct-14,410.1,410.1,410.1,410.1,410.1,406.8,403.8227604,398.9791559,395.798122,398.9994637,405.6990541,415.6920863,429.392335,443.5823875,457.6328896,469.4923087,478.088517,483.4340298,485.8748582,484.5934738,483.5786918,484.534046,485.8181235,488.2748028,490.2678276,494.0115127,496.9918939,499.9048267,502.0380451,504.4231543,508.3779075,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15-19,432.9,432.9,432.9,432.9,432.9,427.5,422.5238144,417.0774852,413.398467,409.2999526,406.8995712,402.8928655,398.1932642,395.983823,398.0411084,403.3925288,412.7901051,424.4505983,438.0802853,451.2969308,462.2823467,470.5378331,476.0035027,477.3721902,476.3612848,475.5848966,475.5648674,476.7855164,479.6005934,481.9898227,486.4558844,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20-24,574.7,574.7,574.7,574.7,574.7,579.6,582.0328047,586.1661868,589.1977646,587.200051,583.3995424,576.9900111,568.7918615,562.6790293,557.7208864,553.5983106,548.5956203,542.6452054,537.5850146,537.6059403,541.2845581,547.5350935,559.5258921,573.1754702,587.5615022,599.1925928,608.5653829,615.3721301,618.1051681,616.2841879,617.6464397,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25-29,746.2,746.2,746.2,746.2,746.2,755.2,769.0433451,782.6546804,802.0972743,817.2003104,824.9994568,829.1856222,834.6861737,837.2692246,833.7825629,828.6993818,820.3949679,811.1204982,803.5820843,797.7144862,791.5878856,785.4174176,777.8459873,770.6787396,768.6616553,772.5988535,780.8666875,793.887786,810.1187061,827.0900496,828.8922431,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30-34,746.4,746.4,746.4,746.4,746.4,748.5,751.1423361,753.859137,754.2966866,759.7994685,771.4988219,785.9858065,798.4829013,815.8684403,830.1799916,838.38978,842.9838625,848.4041513,851.8659447,847.6005619,842.1826522,834.2065229,824.0394795,817.376656,811.1599578,805.1988249,798.6671175,790.3940235,783.3209843,782.1969345,792.9077898,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35-39,671.8,671.8,671.8,671.8,671.8,668.2,670.3377818,671.9643228,670.4972166,671.9995803,674.3989444,677.3876499,680.786126,682.6719409,688.3978697,699.4859988,712.1812852,724.2101792,740.363325,753.4921246,760.7723143,764.5006281,770.2208402,772.7618351,769.3461892,764.2915113,757.1602465,748.0846191,741.2166966,735.7956135,734.4296243,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40-44,622.6,622.6,622.6,622.6,622.6,625.3,623.235127,619.6670371,615.4974774,611.6996103,608.899001,609.7888031,609.9885249,607.0753048,607.8100929,610.7882419,613.78442,617.7249696,619.767629,625.2912394,635.8711772,647.7111472,658.4102618,673.2595896,685.643756,692.6807576,696.2502907,701.4700051,703.7999499,699.9800183,698.7140854,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45-49,515.4,515.4,515.4,515.4,515.4,530.3,545.2307305,557.6697911,570.5981686,576.8002067,578.0996356,575.89002,572.7891981,568.677071,565.3166564,561.7895401,562.1860297,561.9330247,559.4717646,560.0930366,562.4753785,565.6231649,569.4104563,571.8648628,577.5509697,586.9787372,598.0534147,608.4663003,621.7934473,633.2740423,635.2462035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50-54,413.6,413.6,413.6,413.6,413.6,425.8,439.6247783,453.8755726,466.9981844,481.6998626,495.2993922,508.790907,520.7900877,532.5793657,537.9218759,539.1922121,537.1883866,534.4370751,530.1743252,527.2943312,523.9780132,523.3297811,522.9118026,520.7694476,521.057191,523.0826132,526.0605556,530.5729714,533.5943166,538.5773258,546.9599169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55-59,352.9,352.9,352.9,352.9,352.9,350.2,351.2197956,356.4811229,364.3985628,375.4998,387.5993801,399.7926557,413.1922279,424.8830172,438.3357046,451.1926843,464.0890896,474.7432364,485.4772862,489.5955758,491.581686,490.0357299,486.7111872,483.1723514,480.0611738,477.184705,476.9647162,476.3775729,473.595901,473.4809651,478.6214026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60-64,316.6,316.6,316.6,316.6,316.6,323.4,326.2183864,326.0822319,315.9981573,308.9993837,306.0992302,307.6942324,312.4946257,319.3870922,328.8514559,338.9936695,350.6912235,362.0567427,373.5815638,385.9957588,397.0838018,408.745208,418.709201,428.1756891,431.7653666,433.58767,432.268557,429.6799011,425.9965701,423.383088,425.2527029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65-69,238.9,238.9,238.9,238.9,238.9,237.5,239.3134883,244.5869679,261.0997558,270.7004663,276.8999455,279.6950426,279.9940478,271.6885617,265.1604244,263.3945093,264.493242,269.0685485,274.2864944,283.0969616,293.2872593,303.059028,313.7069757,324.2809284,334.9726079,345.2893038,355.6734741,364.2825421,372.7974065,376.0851953,376.5992379,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70-74,212.6,212.6,212.6,212.6,212.6,214.2,214.1120679,210.1885027,206.6990839,207.0999212,206.6998264,208.196458,213.896969,228.3918406,237.2662862,242.9983293,246.1959329,246.7714046,239.2887962,233.7977798,232.1900909,233.7691452,237.5069939,242.9863016,251.1801236,259.7921606,268.8807235,278.3873349,287.2983912,297.1887332,304.7617978,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75-79,177.7,177.7,177.7,177.7,177.7,176.8,176.0099203,176.0899615,177.4995805,179.200198,181.5999705,182.7968933,179.7968166,177.7930363,178.0742984,178.1979897,180.6969216,185.579904,198.6938256,207.2011787,212.5943241,215.4734742,215.6070611,209.8895695,205.3849199,203.9948567,205.5866679,208.5922898,213.600086,221.1928166,228.6274502,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80-84,131.3,131.3,131.3,131.3,131.3,130.8,132.4074628,134.1918674,135.2996605,136.1001466,136.499975,137.1976764,138.6977914,140.7949907,143.3800046,146.0005226,147.7989879,146.1847675,144.6955611,146.3012156,146.8961901,148.982852,153.3079992,164.9936953,172.1896203,177.1988092,179.2902607,180.6951833,174.6018595,171.79588,175.3000392,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85-89,83.8,83.8,83.8,83.8,83.8,85,85.00479107,83.79466825,84.19989058,84.70013851,85.59998092,87.69848798,89.59870804,91.49692288,93.08738006,94.60132486,96.00020922,98.39070869,101.4988387,103.6025706,106.7987182,108.2885279,107.9064842,107.4966323,108.894284,109.6998478,112.0952579,115.9986998,124.7033132,130.7985213,130.7539685,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90+,40.7,40.7,40.7,40.7,40.7,41.8,44.40250263,47.99632263,50.20007381,51.60024356,54.60013374,56.19917754,57.89964375,59.19835988,61.49240852,63.1032258,66.50223069,69.39543477,71.70197043,74.0046325,77.30098683,80.29379383,84.1090021,88.59967671,91.99789376,96.30339285,99.39879438,101.9018419,104.6059434,108.1015509,114.3616768,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Total,7667.8,7667.8,7667.8,7667.8,7667.8,7729,7799.339589,7867.761934,7937.36975,8006.79869,8074.59074,8141.455083,8206.551648,8271.980622,8336.497798,8400.118471,8466.063516,8526.555255,8587.681239,8645.51818,8704.254585,8759.749819,8813.450572,8870.43106,8922.233994,8976.998259,9029.618245,9083.870615,9134.640882,9186.149759,9251.282725,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Births,na,na,na,na,na,na,126.3,126.2,125.9,125.9,126.8,127.2,128.6,129.1,129.6,130.5,131.5,132.3,132.8,133,133.3,133.5,133.7,133.9,133.9,133.9,133.9,133.9,133.9,134,135.6171038,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Deaths,na,na,na,na,na,na,72.85206535,71.95134738,72.02109774,71.54365176,71.07324856,71.17777771,71.14174968,70.08359035,69.5006378,68.8266964,67.53237843,67.6994697,67.49789107,67.61409706,67.57783185,68.1373636,67.90983111,68.073145,68.96050486,68.72405379,69.78506189,70.04365222,70.40900523,70.71249502,70.2244536,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Migration,na,na,na,na,na,na,16.45206535,15.04332245,15.33009501,15.04379345,12.07295812,10.97772555,7.64406651,6.585652225,5.305328558,0.845239496,2.030625834,-3.300607852,-4.78908434,-7.88382024,-6.724940272,-9.06052947,-13.47560306,-8.134865446,-12.93501335,-10.86860439,-11.1150315,-9.850086366,-13.08879816,-11.49073664,-18.76793804,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
East,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0-4,342.6,342.6,342.6,342.6,342.6,349.1,354.7199928,359.376242,361.598392,360.5000016,360.3997118,361.5938108,363.1989065,366.4886522,369.1519662,372.1115749,374.310095,377.6744358,379.8088405,380.9238835,381.8018699,382.2682123,382.4365249,382.3947135,382.3865679,382.2112129,382.4940917,382.5996,383.0201717,383.0040386,384.1788597,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05-Sep,323.5,323.5,323.5,323.5,323.5,325.6,329.8185893,336.7816412,346.0988162,356.6000357,364.1996296,370.693395,374.7888079,376.8850839,375.5454973,375.3950259,376.1929101,378.4624827,380.6871888,384.0047304,386.9037951,389.568799,392.1307652,394.0062628,395.5976382,396.3073556,396.8921411,397.5109782,397.516014,397.5038841,398.5259638,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oct-14,348.2,348.2,348.2,348.2,348.2,346.3,342.3192939,338.2817568,333.0983923,331.1996065,332.5993319,338.2937323,344.5938407,354.2862404,365.4470798,373.2955818,378.9927712,384.05179,385.4833273,384.2984862,384.7873134,385.2521032,387.0183671,390.1845909,392.8783894,396.0091998,398.5933257,401.004582,403.2278561,404.4154289,407.6161381,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15-19,357.4,357.4,357.4,357.4,357.4,355.7,353.4199196,350.0810839,348.8987682,347.4999959,344.1996342,340.8939233,336.5936508,331.686445,330.0512402,332.3940812,336.892227,344.7600649,354.5846283,364.798462,372.3876734,378.3521159,382.4073503,384.0810752,382.7727013,382.7923512,384.3764581,385.9923152,388.2054399,390.5960317,394.1433222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20-24,346.1,346.1,346.1,346.1,346.1,351.1,352.9198914,356.3804858,357.1985989,354.8999377,352.5996592,350.1938844,346.6936051,343.1865098,341.3502323,338.6949924,335.793004,331.3616799,327.184654,324.7973742,326.5870662,330.3570744,337.4099657,345.1824595,354.4741016,361.3923853,366.8762367,370.5820915,372.601048,371.8898057,373.5435636,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25-29,349.6,349.6,349.6,349.6,349.6,358.3,369.2208101,377.678856,388.9987163,400.4001244,406.8996724,408.892807,412.5928536,413.6842112,410.7410346,408.2966979,404.4943566,400.5563879,397.3862068,394.5015886,392.1881477,387.7528054,383.3144251,378.682097,376.8737309,378.3931299,382.8775296,389.5870555,398.70381,407.9904075,409.222711,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30-34,347.5,347.5,347.5,347.5,347.5,348,353.8199421,362.9799587,370.8984848,380.1998843,388.9995592,398.4929629,407.6923394,419.5840127,430.2381994,436.8959511,439.4927729,441.5509725,443.8832314,441.4006852,438.3886055,434.8488258,429.9173939,426.6831942,424.1738061,420.6942277,416.9769957,411.9888482,406.9040297,405.991305,411.3246457,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35-39,415,415,415,415,415,405.6,398.3224504,386.3791864,376.7981954,371.7994926,372.5991017,377.9927669,386.9930734,395.084543,403.1415167,413.7952322,423.1924583,431.8510794,442.9829531,454.2003586,460.9871572,463.5439052,467.5179808,468.7802107,466.2701026,462.6951092,459.3758153,454.0886421,450.1074089,447.0930818,448.5264388,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40-44,443.5,443.5,443.5,443.5,443.5,445.1,440.6248346,438.3758152,433.9983938,427.2000307,417.9996888,411.3929016,400.3927938,390.0841797,384.6432928,385.7937525,391.0916733,399.9545998,408.0832434,416.6994523,426.2868139,436.2464755,445.2156612,457.0798444,467.9691966,474.7938661,477.1731067,480.687154,482.0061795,479.9911194,479.9296564,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45-49,406.1,406.1,406.1,406.1,406.1,417.6,429.9242315,438.2757695,444.3983759,447.0000011,447.6995703,444.0921766,441.1914291,436.4829976,430.1376714,421.6946167,414.7923634,403.2545204,393.3826066,388.2979981,389.1855425,394.1499348,403.5138916,410.5809757,419.7713716,429.0928066,439.7741522,449.0859071,460.0047329,471.6900526,472.8635767,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50-54,356.1,356.1,356.1,356.1,356.1,363.6,372.5209962,384.1789862,396.2985661,406.3999693,417.899531,430.3923197,439.0914741,445.8827644,447.8352337,448.4949087,444.2917239,442.1490665,437.381715,431.2986343,422.4862963,415.4484201,404.413035,394.9805962,389.4721546,391.1916053,395.9759313,404.7868893,412.6035232,421.4905466,428.7028961,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55-59,346.8,346.8,346.8,346.8,346.8,342.3,339.5191361,340.7815873,345.2986293,353.3998375,360.1994558,369.5932555,381.2930924,392.9847158,403.6414372,414.8951087,427.1918354,435.9496147,442.6817967,444.5988106,445.086211,442.4449609,439.3141085,434.5793821,429.2700101,420.192311,413.3751214,402.5864259,393.0023664,387.9905407,394.8116954,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60-64,362.5,362.5,362.5,362.5,362.5,369.9,372.2209792,370.0792632,351.6977185,339.3991768,335.5990746,332.5937513,334.4944119,338.786661,346.349585,353.7952746,363.2928917,375.057422,386.384318,397.9992921,409.2869237,421.9473221,430.3142621,436.4796858,438.8697342,440.1930244,436.3738101,433.9857011,429.6033194,423.6895663,421.3767899,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65-69,265.5,265.5,265.5,265.5,265.5,274.9,287.2161882,303.4830435,332.2998463,348.5007819,355.6000894,358.2937952,356.7922904,339.1858847,327.8515896,323.6951882,322.0937048,323.8640338,328.6869157,336.1998007,343.5887475,352.9561842,365.0132506,375.6828606,387.4736915,398.6936433,410.6754865,418.9867459,426.2039102,428.5899883,426.6242041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70-74,233.3,233.3,233.3,233.3,233.3,238.2,241.1135897,240.38683,242.3989146,249.8998747,259.6997159,271.2952816,286.9955058,314.2891878,330.2538275,336.5991976,339.5958126,339.1618809,322.9865376,311.8990313,308.9895236,307.6621851,309.5124113,313.6860963,321.7787411,329.1949097,338.5807124,349.6898972,361.6040466,371.7920188,379.9935922,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75-79,194.9,194.9,194.9,194.9,194.9,196.1,198.0111604,200.7884059,204.6994818,209.8002334,215.2999936,218.1963449,218.2963677,220.7913559,228.367074,237.3978551,248.4960615,263.6712184,288.9921056,303.7028272,311.1935254,313.5629706,312.9119049,299.28725,288.9811214,286.9960904,285.8846086,287.592741,292.7041483,299.7944789,309.4489988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80-84,144.1,144.1,144.1,144.1,144.1,146.6,149.0083985,152.5906691,155.7996182,158.6001816,160.8999737,163.9972194,167.697339,172.4938862,177.6753042,183.9009272,187.4992066,188.2811405,190.8947751,198.3023586,206.0951229,215.7755367,228.7123852,251.5912922,265.5850852,271.4998999,274.1865951,273.5943723,261.7047922,254.6960265,259.2782357,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
