Region,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,2058,2059,2060,2061,2062,2063,2064,2065,2066,2067,2068,2069,2070,2071,2072,2073,2074,2075,2076,2077,2078,2079,2080,2081,2082,2083,2084,2085,2086,2087,2088,2089,2090,2091,2092,2093,2094,2095,2096,2097,2098,2099,2100,2101,2102,2103,2104,2105,2106,
East Midlands,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,
35-39,118.222,118.222,118.222,118.222,118.222,116.104,116.252520145,117.758618653,119.723137989,121.410505928,122.677179672,
40-44,130.108,130.108,130.108,130.108,130.108,128.322,126.628371425,124.015286161,120.888366018,118.087281837,116.016456326,
45-49,133.074,133.074,133.074,133.074,133.074,133.471,133.458897468,132.210645059,131.413151778,130.155522576,128.4208173,
50-54,120.659,120.659,120.659,120.659,120.659,123.36,127.036134044,129.88986015,131.499843767,132.626683238,133.089274861,
55-59,102.848,102.848,102.848,102.848,102.848,105.909,109.347672836,112.782309873,116.20162499,119.18168382,121.929122849,
60-64,93.428,93.428,93.428,93.428,93.428,93.523,94.5075239149,95.2797845475,97.2333689516,100.103729604,103.166983409,
65-69,86.052,86.052,86.052,86.052,86.052,87.241,88.3398632133,89.2551665643,89.877395523,89.3247476466,89.5216204242,
70-74,65.054,65.054,65.054,65.054,65.054,67.838,71.0280300406,74.0421818978,76.9910108026,79.8367995877,81.1611824957,
75-79,51.78,51.78,51.78,51.78,51.78,52.71,54.3740405023,55.1533908525,55.807204042,57.226028028,59.9589195312,
80-84,37.22,37.22,37.22,37.22,37.22,37.953,38.7715964379,39.6260749301,40.5122543127,41.7187505351,42.7849452353,
85-89,21.673,21.673,21.673,21.673,21.673,22.083,22.7804722413,23.5159432598,24.4477810987,25.2784765121,26.1685400668,
90+,11.04,11.04,11.04,11.04,11.04,11.49,12.1655877021,12.7213495579,13.2761172542,13.9363744993,14.6109530991,
Total,1823.634,1823.634,1823.634,1823.634,1823.634,1832.324,1849.91153904,1859.55270242,1869.59933869,1879.66781844,1889.37057262,
Births,na,na,na,na,na,na,24.6,24.6,24.6,24.5,24.5,
Deaths,na,na,na,na,na,na,16.694290797,16.9326120817,16.8576467349,16.9329367222,17.0034218924,
Migration,na,na,na,na,na,na,1.68529079696,1.84472235088,1.93927434114,2.13008115178,2.26620078956,
Scotland,
0-4,295.871,295.871,295.871,295.871,295.871,293.955,293.548912208,293.827056864,291.868845721,292.183042032,294.81165798,
5-9,275.541,275.541,275.541,275.541,275.541,282.389,289.046449592,291.881416216,297.261191663,299.778953618,297.96073956,
10-14,281.597,281.597,281.597,281.597,281.597,274.884,272.278969472,271.776104733,273.143026376,277.855470628,284.761848612,
15-19,319.783,319.783,319.783,319.783,319.783,314.24,309.974916242,304.336809281,298.025475033,289.298258066,282.619552854,
20-24,370.639,370.639,370.639,370.639,370.639,371.416,372.798481168,368.874672228,360.926978119,353.645348211,348.277379362,
25-29,347.05,347.05,347.05,347.05,347.05,352.356,360.286395673,365.845254099,374.374001072,382.007676377,383.248635536,
